0.000000	0.000000	0.024642	0.000000	0.013663	0.000000	0.000000	0.000000	0.000000	0.018163	0.005663	0.015542	0.000000	0.000000	0.000000	0.043066	0.000000	0.000000	0.001249	0.000000	0.000000	0.000000	0.000000	0.000000	0.001951	0.000000	0.000000	0.000000	0.000000	0.012837	0.000000	0.019546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012600	0.003554	0.000000	0.000000	0.000000	0.000000	0.000000	0.005896	0.000000	0.000000	0.025800	0.000000	0.000000	0.000000	0.000000	0.012391	0.006530	0.000000	0.000000	0.070728	0.000000	0.000000	0.000000	0.021998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016030	0.000000	0.000000	0.000000	0.021363	0.008222	0.027997	0.005414	0.000000	0.000000	0.000000	0.027305	0.026380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011314	0.000000	0.000000	0.000000	0.005581	0.000000	0.000000	0.008878	0.030937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009694	0.000000	0.000000	0.022918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009807	0.016817	0.000000	0.000000	0.000000	0.040773	0.000000	0.009393	0.000000	0.000000	0.010015	0.000000	0.000000	0.000000	0.000000	0.000000	0.010104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028948	0.000485	0.000000	0.000000	0.014630	0.000000	0.000000	0.011325	0.000000	0.000000	0.016419	0.000000	0.000000	0.002781	0.000000	0.008944	0.000000	0.000000	0.029582	0.010063	0.000000	0.000000	0.000000	0.043039	0.011380	0.000000	0.000000	0.000000	0.000000	0.000000	0.002459	0.000000	0.000000	0.004674	0.021011	0.005968	0.000000	0.024437	0.000000	0.000000	0.000000	0.025245	0.000000	0.000000	0.008586	0.000000	0.000000	0.000000	0.000000	0.000000	0.012940	0.000000	0.000000	0.007377	0.017026	0.000000	0.000000	0.005247	0.016880	0.000000	0.018048	0.000000
0.000000	0.000000	0.000000	0.003360	0.000000	0.004560	0.000000	0.002823	0.000000	0.000000	0.000000	0.000000	0.003836	0.001820	0.000000	0.000000	0.000000	0.000000	0.009553	0.000000	0.000000	0.019265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009260	0.000000	0.054658	0.001798	0.000000	0.000000	0.000000	0.008136	0.005271	0.000000	0.004938	0.000000	0.000000	0.005841	0.010085	0.000000	0.000000	0.000000	0.010306	0.000000	0.000000	0.000000	0.010557	0.002161	0.000000	0.027508	0.000000	0.000000	0.000000	0.010963	0.000000	0.000000	0.000000	0.000000	0.000000	0.052768	0.000000	0.000000	0.030234	0.000000	0.000000	0.033728	0.012060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003645	0.102559	0.000000	0.000000	0.000000	0.007432	0.005507	0.014694	0.006018	0.000000	0.004015	0.000000	0.000000	0.000000	0.003906	0.001573	0.000000	0.000000	0.000000	0.000000	0.000000	0.003582	0.000000	0.000000	0.000000	0.032740	0.000000	0.011279	0.000000	0.000000	0.000000	0.000000	0.000000	0.011959	0.007924	0.002742	0.006132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009902	0.000000	0.000000	0.015288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070999	0.000000	0.001266	0.009794	0.000000	0.015694	0.000000	0.000000	0.000000	0.000000	0.000000	0.001949	0.005999	0.000000	0.000000	0.008142	0.000000	0.000000	0.011465	0.000000	0.000000	0.000000	0.000000	0.031779	0.000000	0.000000	0.003611	0.000000	0.000000	0.000000	0.000000	0.021843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026456	0.000000	0.009741	0.000000	0.000000	0.000000	0.007150	0.000000	0.000000	0.007350	0.000000	0.000000	0.006288	0.000000	0.000000	0.090607	0.000000	0.000000	0.000000	0.078953	0.000000	0.000000
0.000000	0.000000	0.000000	0.008130	0.000000	0.013094	0.000000	0.012375	0.000000	0.000000	0.000000	0.000000	0.002110	0.019581	0.000000	0.000000	0.000000	0.000000	0.014985	0.000000	0.000000	0.091578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018961	0.000000	0.006086	0.008147	0.000000	0.000000	0.000000	0.019065	0.029853	0.000000	0.008436	0.000000	0.000000	0.000431	0.003742	0.000000	0.000000	0.000000	0.012030	0.000000	0.000000	0.000000	0.026000	0.015485	0.000000	0.054698	0.000000	0.000000	0.000000	0.031235	0.000000	0.000000	0.000000	0.000000	0.000000	0.006246	0.000000	0.000000	0.025727	0.000000	0.000000	0.052095	0.027039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013935	0.026294	0.000000	0.000000	0.000000	0.003753	0.015356	0.001978	0.000915	0.000000	0.008061	0.000000	0.000000	0.000000	0.010336	0.021803	0.000000	0.000000	0.000000	0.000000	0.000000	0.012067	0.000000	0.000000	0.000000	0.009846	0.000000	0.019462	0.000000	0.000000	0.000000	0.000000	0.000000	0.011668	0.008643	0.003928	0.042089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010395	0.000000	0.000000	0.009796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005183	0.000000	0.009807	0.010956	0.000000	0.001776	0.000000	0.000000	0.000000	0.000000	0.000000	0.022815	0.064909	0.000000	0.000000	0.008709	0.000000	0.000000	0.003109	0.000000	0.000000	0.000000	0.000000	0.010093	0.000000	0.000000	0.015141	0.000000	0.000000	0.000000	0.000000	0.001218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013768	0.000000	0.008045	0.000000	0.000000	0.000000	0.006127	0.000000	0.000000	0.020013	0.000000	0.000000	0.019655	0.000000	0.000000	0.010200	0.000000	0.000000	0.000000	0.015893	0.000000	0.000000
0.000000	0.000000	0.000000	0.017750	0.000000	0.012153	0.000000	0.005972	0.000000	0.000000	0.000000	0.000000	0.011776	0.009647	0.000000	0.000000	0.000000	0.000000	0.070607	0.000000	0.000000	0.074723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002584	0.000000	0.018283	0.030538	0.000000	0.000000	0.000000	0.009094	0.011601	0.000000	0.006202	0.000000	0.000000	0.004843	0.015512	0.000000	0.000000	0.000000	0.009274	0.000000	0.000000	0.000000	0.001105	0.027652	0.000000	0.029379	0.000000	0.000000	0.000000	0.015427	0.000000	0.000000	0.000000	0.000000	0.000000	0.017056	0.000000	0.000000	0.011809	0.000000	0.000000	0.024676	0.002134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013506	0.041367	0.000000	0.000000	0.000000	0.013395	0.006925	0.015554	0.007257	0.000000	0.005871	0.000000	0.000000	0.000000	0.015063	0.006103	0.000000	0.000000	0.000000	0.000000	0.000000	0.007766	0.000000	0.000000	0.000000	0.014316	0.000000	0.001699	0.000000	0.000000	0.000000	0.000000	0.000000	0.001167	0.017796	0.030111	0.024736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005736	0.000000	0.000000	0.014283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037549	0.000000	0.001372	0.003299	0.000000	0.013727	0.000000	0.000000	0.000000	0.000000	0.000000	0.008572	0.043714	0.000000	0.000000	0.009290	0.000000	0.000000	0.003877	0.000000	0.000000	0.000000	0.000000	0.010549	0.000000	0.000000	0.006561	0.000000	0.000000	0.000000	0.000000	0.009000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005417	0.000000	0.001183	0.000000	0.000000	0.000000	0.014931	0.000000	0.000000	0.010383	0.000000	0.000000	0.040314	0.000000	0.000000	0.077650	0.000000	0.000000	0.000000	0.007437	0.000000	0.000000
0.000644	0.007428	0.000000	0.000000	0.000000	0.000000	0.014978	0.000000	0.028149	0.000000	0.000000	0.000000	0.000000	0.000000	0.010339	0.000000	0.016810	0.005852	0.000000	0.005743	0.002681	0.000000	0.008231	0.013277	0.008903	0.005853	0.012876	0.001280	0.022808	0.000000	0.004137	0.000000	0.004432	0.000000	0.000000	0.000921	0.000000	0.006858	0.000000	0.000000	0.000000	0.000000	0.010994	0.000000	0.009323	0.000000	0.000000	0.000000	0.000000	0.003831	0.010986	0.000000	0.002361	0.000000	0.000000	0.000000	0.002815	0.000000	0.000000	0.002624	0.010494	0.000000	0.000000	0.009017	0.002775	0.011244	0.030671	0.009605	0.000000	0.000381	0.021044	0.000000	0.011710	0.000000	0.000000	0.000000	0.006724	0.000000	0.000000	0.000000	0.000000	0.009691	0.000000	0.000000	0.000000	0.000000	0.007182	0.000000	0.000000	0.000000	0.000000	0.009664	0.000000	0.001841	0.000000	0.002245	0.000000	0.000000	0.000000	0.023546	0.000575	0.000000	0.000000	0.000000	0.008371	0.013753	0.003636	0.000000	0.011415	0.000000	0.008895	0.010206	0.003126	0.006348	0.000000	0.000000	0.000000	0.002115	0.000000	0.007604	0.008549	0.009942	0.000399	0.010705	0.003109	0.000000	0.008297	0.009362	0.000000	0.017910	0.002321	0.000000	0.010957	0.002333	0.000000	0.011027	0.008161	0.027248	0.000000	0.009067	0.006222	0.005406	0.000000	0.009051	0.000000	0.001868	0.015351	0.000000	0.000000	0.000948	0.003402	0.035270	0.012522	0.000000	0.008464	0.003105	0.000654	0.000000	0.000000	0.012457	0.000000	0.000000	0.006256	0.024775	0.013147	0.000000	0.000000	0.000000	0.000000	0.004520	0.000000	0.000000	0.000793	0.000000	0.000000	0.005666	0.000000	0.011435	0.000000	0.000000	0.000000	0.000000	0.000180	0.003046	0.000000	0.000000	0.000000	0.002354	0.006841	0.005828	0.023151	0.000000	0.026718	0.013170	0.000000	0.000000	0.000000	0.008148	0.000000	0.011732	0.004325	0.008084	0.000000	0.000000	0.035286	0.004804	0.002275	0.000000	0.010094	0.014662	0.000000	0.000000	0.011753	0.000000	0.000000	0.000000	0.001343	0.009875	0.000000	0.000000	0.003679	0.000000	0.002942
0.000000	0.000000	0.013544	0.000000	0.012130	0.000000	0.000000	0.000000	0.000000	0.002249	0.079803	0.014924	0.000000	0.000000	0.000000	0.068514	0.000000	0.000000	0.000204	0.000000	0.000000	0.000000	0.000000	0.000000	0.024382	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.016047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002119	0.012277	0.000000	0.000000	0.000000	0.000000	0.000000	0.015499	0.000000	0.000000	0.021623	0.000000	0.000000	0.000000	0.000000	0.000370	0.008412	0.000000	0.000000	0.023288	0.000000	0.000000	0.000000	0.006460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012721	0.000000	0.000000	0.000000	0.000290	0.009606	0.033379	0.025396	0.000000	0.000000	0.000000	0.022471	0.034427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011269	0.000000	0.000000	0.000000	0.012448	0.000000	0.000000	0.007628	0.003560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007131	0.000000	0.000000	0.020932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094300	0.018974	0.000000	0.000000	0.000000	0.028530	0.000000	0.014050	0.000000	0.000000	0.033338	0.000000	0.000000	0.000000	0.000000	0.000000	0.006643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020989	0.025461	0.000000	0.000000	0.013635	0.000000	0.000000	0.005854	0.000000	0.000000	0.009328	0.000000	0.000000	0.014758	0.000000	0.005253	0.000000	0.000000	0.029316	0.002720	0.000000	0.000000	0.000000	0.019969	0.003367	0.000000	0.000000	0.000000	0.000000	0.000000	0.008397	0.000000	0.000000	0.025298	0.014360	0.005377	0.000000	0.004401	0.000000	0.000000	0.000000	0.003246	0.000000	0.000000	0.041403	0.000000	0.000000	0.000000	0.000000	0.000000	0.001157	0.000000	0.000000	0.001206	0.007373	0.000000	0.000000	0.000008	0.010523	0.000000	0.000960	0.000000
0.000000	0.000000	0.001539	0.000000	0.010502	0.000000	0.000000	0.000000	0.000000	0.021262	0.006450	0.018414	0.000000	0.000000	0.000000	0.099275	0.000000	0.000000	0.008004	0.000000	0.000000	0.000000	0.000000	0.000000	0.002946	0.000000	0.000000	0.000000	0.000000	0.014502	0.000000	0.059080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014066	0.026365	0.000000	0.000000	0.000000	0.000000	0.000000	0.024154	0.000000	0.000000	0.013275	0.000000	0.000000	0.000000	0.000000	0.010528	0.005678	0.000000	0.000000	0.070063	0.000000	0.000000	0.000000	0.021268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011574	0.000000	0.000000	0.000000	0.019397	0.013059	0.021843	0.006257	0.000000	0.000000	0.000000	0.012824	0.012640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005077	0.000000	0.000000	0.000000	0.005439	0.000000	0.000000	0.019497	0.026146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015423	0.000000	0.000000	0.026454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005345	0.006584	0.000000	0.000000	0.000000	0.026257	0.000000	0.010494	0.000000	0.000000	0.005526	0.000000	0.000000	0.000000	0.000000	0.000000	0.007315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023825	0.004720	0.000000	0.000000	0.005525	0.000000	0.000000	0.022440	0.000000	0.000000	0.007817	0.000000	0.000000	0.024026	0.000000	0.032691	0.000000	0.000000	0.005637	0.003968	0.000000	0.000000	0.000000	0.005038	0.018620	0.000000	0.000000	0.000000	0.000000	0.000000	0.008227	0.000000	0.000000	0.015204	0.012033	0.020734	0.000000	0.000797	0.000000	0.000000	0.000000	0.002852	0.000000	0.000000	0.024788	0.000000	0.000000	0.000000	0.000000	0.000000	0.004890	0.000000	0.000000	0.007396	0.007065	0.000000	0.000000	0.019401	0.013993	0.000000	0.010122	0.000000
0.005453	0.002240	0.000000	0.000000	0.000000	0.000000	0.010242	0.000000	0.028485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000748	0.000000	0.003181	0.006786	0.000000	0.005740	0.008936	0.000000	0.006674	0.004561	0.002213	0.000132	0.005433	0.004824	0.001562	0.000000	0.029615	0.000000	0.005325	0.000000	0.000000	0.002130	0.000000	0.010102	0.000000	0.000000	0.000000	0.000000	0.009499	0.000000	0.008192	0.000000	0.000000	0.000000	0.000000	0.001057	0.004341	0.000000	0.014450	0.000000	0.000000	0.000000	0.003039	0.000000	0.000000	0.009467	0.013197	0.000000	0.000000	0.013559	0.011111	0.007453	0.019692	0.004621	0.000000	0.001889	0.021362	0.000000	0.009984	0.000000	0.000000	0.000000	0.002618	0.000000	0.000000	0.000000	0.000000	0.009022	0.000000	0.000000	0.000000	0.000000	0.004210	0.000000	0.000000	0.000000	0.000000	0.007363	0.000000	0.011783	0.000000	0.009780	0.000000	0.000000	0.000000	0.019783	0.001677	0.000000	0.000000	0.000000	0.014648	0.010015	0.002283	0.000000	0.013540	0.000000	0.002897	0.004174	0.016223	0.002632	0.000000	0.000000	0.000000	0.000181	0.000000	0.002116	0.009532	0.001848	0.001595	0.001691	0.000278	0.000000	0.000875	0.006868	0.000000	0.012158	0.008608	0.000000	0.010823	0.007724	0.000000	0.002173	0.026853	0.022293	0.000000	0.010347	0.013399	0.019897	0.000000	0.010399	0.000000	0.018864	0.029389	0.000000	0.000000	0.006488	0.012696	0.004198	0.004358	0.000000	0.000160	0.001451	0.003580	0.000000	0.000000	0.001102	0.000000	0.000000	0.001550	0.026035	0.013376	0.000000	0.000000	0.000000	0.000000	0.001863	0.000000	0.000000	0.001839	0.000000	0.000000	0.007441	0.000000	0.008416	0.000000	0.000000	0.000000	0.000000	0.008415	0.013119	0.000000	0.000000	0.000000	0.069468	0.005802	0.008795	0.014641	0.000000	0.029332	0.005326	0.000000	0.000000	0.000000	0.002915	0.000000	0.014080	0.011890	0.000647	0.000000	0.000000	0.009358	0.002483	0.004688	0.000000	0.011255	0.018111	0.000000	0.000000	0.008930	0.000000	0.000000	0.000000	0.000222	0.008332	0.000000	0.000000	0.002750	0.000000	0.007037
0.000000	0.000000	0.024658	0.000000	0.018015	0.000000	0.000000	0.000000	0.000000	0.016384	0.055248	0.006708	0.000000	0.000000	0.000000	0.000445	0.000000	0.000000	0.001314	0.000000	0.000000	0.000000	0.000000	0.000000	0.006800	0.000000	0.000000	0.000000	0.000000	0.016785	0.000000	0.008521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019776	0.004411	0.000000	0.000000	0.000000	0.000000	0.000000	0.020807	0.000000	0.000000	0.017618	0.000000	0.000000	0.000000	0.000000	0.018178	0.011849	0.000000	0.000000	0.018263	0.000000	0.000000	0.000000	0.013963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028699	0.000000	0.000000	0.000000	0.015246	0.005181	0.007005	0.022666	0.000000	0.000000	0.000000	0.014692	0.020178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006485	0.000000	0.000000	0.000000	0.040204	0.000000	0.000000	0.017707	0.016759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007230	0.000000	0.000000	0.022667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003284	0.030172	0.000000	0.000000	0.000000	0.009664	0.000000	0.009509	0.000000	0.000000	0.000374	0.000000	0.000000	0.000000	0.000000	0.000000	0.026846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001833	0.004554	0.000000	0.000000	0.021337	0.000000	0.000000	0.010166	0.000000	0.000000	0.013263	0.000000	0.000000	0.020286	0.000000	0.027929	0.000000	0.000000	0.000167	0.012263	0.000000	0.000000	0.000000	0.060691	0.008299	0.000000	0.000000	0.000000	0.000000	0.000000	0.022352	0.000000	0.000000	0.029419	0.000291	0.028909	0.000000	0.001038	0.000000	0.000000	0.000000	0.021868	0.000000	0.000000	0.015330	0.000000	0.000000	0.000000	0.000000	0.000000	0.018637	0.000000	0.000000	0.020897	0.008410	0.000000	0.000000	0.015315	0.016792	0.000000	0.018785	0.000000
0.012801	0.000313	0.000000	0.000000	0.000000	0.000000	0.009122	0.000000	0.001980	0.000000	0.000000	0.000000	0.000000	0.000000	0.011295	0.000000	0.019086	0.009362	0.000000	0.010656	0.005841	0.000000	0.002941	0.006313	0.014541	0.008325	0.001994	0.009538	0.006221	0.000000	0.003714	0.000000	0.007907	0.000000	0.000000	0.001333	0.000000	0.006865	0.000000	0.000000	0.000000	0.000000	0.013000	0.000000	0.006933	0.000000	0.000000	0.000000	0.000000	0.005619	0.003959	0.000000	0.001145	0.000000	0.000000	0.000000	0.009610	0.000000	0.000000	0.003904	0.000647	0.000000	0.000000	0.006569	0.007041	0.001661	0.023590	0.009216	0.000000	0.007138	0.017656	0.000000	0.025980	0.000000	0.000000	0.000000	0.009571	0.000000	0.000000	0.000000	0.000000	0.007970	0.000000	0.000000	0.000000	0.000000	0.003062	0.000000	0.000000	0.000000	0.000000	0.001090	0.000000	0.005569	0.000000	0.004872	0.000000	0.000000	0.000000	0.002570	0.005813	0.000000	0.000000	0.000000	0.005610	0.009837	0.006315	0.000000	0.004992	0.000000	0.007771	0.009783	0.005730	0.010437	0.000000	0.000000	0.000000	0.002530	0.000000	0.010392	0.007575	0.002399	0.009792	0.010495	0.008524	0.000000	0.009675	0.024899	0.000000	0.020622	0.008040	0.000000	0.010583	0.003045	0.000000	0.003130	0.025972	0.051553	0.000000	0.015183	0.001743	0.016611	0.000000	0.001184	0.000000	0.003535	0.021569	0.000000	0.000000	0.003841	0.007492	0.024144	0.005371	0.000000	0.012726	0.001249	0.000050	0.000000	0.000000	0.007832	0.000000	0.000000	0.003812	0.007134	0.000074	0.000000	0.000000	0.000000	0.000000	0.009150	0.000000	0.000000	0.011499	0.000000	0.000000	0.008598	0.000000	0.000785	0.000000	0.000000	0.000000	0.000000	0.008578	0.012482	0.000000	0.000000	0.000000	0.020397	0.016590	0.005602	0.017361	0.000000	0.021817	0.006952	0.000000	0.000000	0.000000	0.008059	0.000000	0.001985	0.009283	0.003390	0.000000	0.000000	0.019072	0.032473	0.005615	0.000000	0.001633	0.015771	0.000000	0.000000	0.004566	0.000000	0.000000	0.000000	0.005246	0.002896	0.000000	0.000000	0.004257	0.000000	0.008358
