0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	1.38629436112
0.69314718056	0.0	0.0
1.38629436112	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
2.77258872224	0.0	0.0
0.0	0.0	1.38629436112
0.0	0.0	0.69314718056
0.287682072452	0.575364144904	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	4.15888308336	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.287682072452	0.0	0.575364144904
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	1.38629436112
0.69314718056	0.0	0.0
0.0	0.0	1.38629436112
1.38629436112	0.0	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.0
0.0	0.287682072452	0.287682072452
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.69314718056	0.0	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.575364144904	0.575364144904
2.77258872224	0.0	0.0
0.0	1.38629436112	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.0	2.07944154168	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	1.38629436112
0.0	0.0	0.69314718056
0.0	2.07944154168	0.0
0.0	0.0	0.69314718056
0.0	0.0	1.38629436112
0.0	1.38629436112	0.0
0.0	0.0	1.38629436112
0.69314718056	0.0	0.0
0.0	1.38629436112	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.69314718056	0.0	0.0
1.38629436112	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.69314718056	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	1.38629436112	0.0
0.69314718056	0.0	0.0
0.0	0.0	1.38629436112
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
0.69314718056	0.0	0.0
0.0	0.69314718056	0.0
0.0	0.69314718056	0.0
0.0	0.287682072452	0.287682072452
0.0	0.69314718056	0.0
0.0	0.0	0.69314718056
0.0	0.0	0.69314718056
