0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	0.0	0.0	0.980829253012	0.0	0.980829253012
0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	0.0	0.0	0.980829253012	0.0	0.980829253012
1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
1.96165850602	0.0	2.94248775904	0.0	0.0	0.0	0.0
0.0	0.0	0.980829253012	0.0	0.0	0.980829253012	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	0.980829253012	1.96165850602	0.0	0.0	0.0
1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.980829253012	0.0	0.980829253012
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0
0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	12.4766492501	0.0
0.0	0.0	0.0	0.0	0.980829253012	0.0	0.980829253012
0.0	0.0	0.0	1.38629436112	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
1.38629436112	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.38629436112	0.0
0.0	0.0	0.0	0.0	3.92331701205	0.0	3.92331701205
0.0	0.0	1.38629436112	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.980829253012	0.0	0.980829253012
